date,MMWR_week,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Administered_Dose1_Pop_Pct,Administered_daily_change_report,Administered_daily_change_report_7dayroll,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,Series_Complete_Pop_Pct,Booster_Daily,Booster_Cumulative,Booster_7_Day_Rolling_Average,Additional_Doses_Vax_Pct,Second_Booster_50Plus_Daily,Second_Booster_50Plus_Cumulative,Second_Booster_50Plus_7_Day_Rolling_Average,Second_Booster_50Plus_Vax_Pct,Bivalent_Booster_Daily,Bivalent_Booster_Cumulative,Bivalent_Booster_7_Day_Rolling_Average,Bivalent_Booster_Pop_Pct,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Administered_Daily_Pct,Series_Complete_Daily_Pct,Series_Complete_Ratio,Booster_Daily_Pct,Booster_Ratio
2021-08-09,3840,2629556,1424126440,2841237.0,1750921,782835870,1946626.0,6917.6,1572048.0,2841237.0,928394,678067430,975415.0,5975.1,5,961,10.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,25 - 49 Years,46.40979422496013,0.631,0.545,0.18464343657575796,0.1369176513905114,0.3530611251481239,0.5202913631633715,1.901461691631591e-06
2021-08-09,3840,2629556,1424126440,2841237.0,1750921,782835870,1946626.0,6917.6,1572048.0,2841237.0,928394,678067430,975415.0,5975.1,5,961,10.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,18 - 24 Years,48.885183435045526,0.56,0.467,0.18464343657575796,0.1369176513905114,0.3530611251481239,0.5202913631633715,1.901461691631591e-06
2021-08-09,3840,2629556,1424126440,2841237.0,1750921,782835870,1946626.0,6917.6,1572048.0,2841237.0,928394,678067430,975415.0,5975.1,5,961,10.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,12 - 17 Years,36.25911322515278,0.471,0.359,0.18464343657575796,0.1369176513905114,0.3530611251481239,0.5202913631633715,1.901461691631591e-06
2021-08-09,3840,2629556,1424126440,2841237.0,1750921,782835870,1946626.0,6917.6,1572048.0,2841237.0,928394,678067430,975415.0,5975.1,5,961,10.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,65+ Years,22.420782765968102,0.903,0.827,0.18464343657575796,0.1369176513905114,0.3530611251481239,0.5202913631633715,1.901461691631591e-06
2021-08-09,3840,2629556,1424126440,2841237.0,1750921,782835870,1946626.0,6917.6,1572048.0,2841237.0,928394,678067430,975415.0,5975.1,5,961,10.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,<2 Years,14.879333300843362,0.0,0.0,0.18464343657575796,0.1369176513905114,0.3530611251481239,0.5202913631633715,1.901461691631591e-06
2021-08-09,3840,2629556,1424126440,2841237.0,1750921,782835870,1946626.0,6917.6,1572048.0,2841237.0,928394,678067430,975415.0,5975.1,5,961,10.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2 - 4 Years,30.47398585665989,0.0,0.0,0.18464343657575796,0.1369176513905114,0.3530611251481239,0.5202913631633715,1.901461691631591e-06
2021-08-10,3840,2836688,1426963128,2898555.0,1907015,784742885,1978864.0,6934.3,1606056.0,2898555.0,1006657,679074087,1000310.0,5984.5,20,981,12.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2 - 4 Years,31.903980529618867,0.0,0.0,0.19879196205832167,0.14823964266508668,0.3548705391639828,2.038735983690112,7.050475766104697e-06
2021-08-10,3840,2836688,1426963128,2898555.0,1907015,784742885,1978864.0,6934.3,1606056.0,2898555.0,1006657,679074087,1000310.0,5984.5,20,981,12.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,<2 Years,15.406934098759066,0.0,0.0,0.19879196205832167,0.14823964266508668,0.3548705391639828,2.038735983690112,7.050475766104697e-06
2021-08-10,3840,2836688,1426963128,2898555.0,1907015,784742885,1978864.0,6934.3,1606056.0,2898555.0,1006657,679074087,1000310.0,5984.5,20,981,12.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,5 - 11 Years,31.419325268998,0.007,0.004,0.19879196205832167,0.14823964266508668,0.3548705391639828,2.038735983690112,7.050475766104697e-06
2021-08-10,3840,2836688,1426963128,2898555.0,1907015,784742885,1978864.0,6934.3,1606056.0,2898555.0,1006657,679074087,1000310.0,5984.5,20,981,12.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,12 - 17 Years,37.67818396087221,0.475,0.361,0.19879196205832167,0.14823964266508668,0.3548705391639828,2.038735983690112,7.050475766104697e-06
2021-08-10,3840,2836688,1426963128,2898555.0,1907015,784742885,1978864.0,6934.3,1606056.0,2898555.0,1006657,679074087,1000310.0,5984.5,20,981,12.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,18 - 24 Years,49.441121271400334,0.563,0.469,0.19879196205832167,0.14823964266508668,0.3548705391639828,2.038735983690112,7.050475766104697e-06
2021-08-10,3840,2836688,1426963128,2898555.0,1907015,784742885,1978864.0,6934.3,1606056.0,2898555.0,1006657,679074087,1000310.0,5984.5,20,981,12.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,65+ Years,23.029913907095807,0.903,0.828,0.19879196205832167,0.14823964266508668,0.3548705391639828,2.038735983690112,7.050475766104697e-06
2021-08-10,3840,2836688,1426963128,2898555.0,1907015,784742885,1978864.0,6934.3,1606056.0,2898555.0,1006657,679074087,1000310.0,5984.5,20,981,12.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,25 - 49 Years,47.2178838387834,0.633,0.546,0.19879196205832167,0.14823964266508668,0.3548705391639828,2.038735983690112,7.050475766104697e-06
2021-08-10,3840,2836688,1426963128,2898555.0,1907015,784742885,1978864.0,6934.3,1606056.0,2898555.0,1006657,679074087,1000310.0,5984.5,20,981,12.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,50 - 64 Years,31.772397943428125,0.782,0.701,0.19879196205832167,0.14823964266508668,0.3548705391639828,2.038735983690112,7.050475766104697e-06
2021-08-11,3840,2848795,1429811923,2876859.0,1859044,786601929,1946758.0,6951.6,1544733.0,2876859.0,1079038,680153125,1009328.0,5995.2,18,999,14.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,12 - 17 Years,38.99446486462805,0.479,0.364,0.19924263843196388,0.15864633423539734,0.37876997116324623,1.8018018018018018,6.318460963319579e-06
2021-08-11,3840,2848795,1429811923,2876859.0,1859044,786601929,1946758.0,6951.6,1544733.0,2876859.0,1079038,680153125,1009328.0,5995.2,18,999,14.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2 - 4 Years,32.85790244189088,0.0,0.0,0.19924263843196388,0.15864633423539734,0.37876997116324623,1.8018018018018018,6.318460963319579e-06
2021-08-11,3840,2848795,1429811923,2876859.0,1859044,786601929,1946758.0,6951.6,1544733.0,2876859.0,1079038,680153125,1009328.0,5995.2,18,999,14.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,65+ Years,23.431596915561794,0.904,0.828,0.19924263843196388,0.15864633423539734,0.37876997116324623,1.8018018018018018,6.318460963319579e-06
2021-08-11,3840,2848795,1429811923,2876859.0,1859044,786601929,1946758.0,6951.6,1544733.0,2876859.0,1079038,680153125,1009328.0,5995.2,18,999,14.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,50 - 64 Years,32.298188210285666,0.783,0.702,0.19924263843196388,0.15864633423539734,0.37876997116324623,1.8018018018018018,6.318460963319579e-06
2021-08-11,3840,2848795,1429811923,2876859.0,1859044,786601929,1946758.0,6951.6,1544733.0,2876859.0,1079038,680153125,1009328.0,5995.2,18,999,14.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,25 - 49 Years,47.7939568897247,0.635,0.547,0.19924263843196388,0.15864633423539734,0.37876997116324623,1.8018018018018018,6.318460963319579e-06
2021-08-11,3840,2848795,1429811923,2876859.0,1859044,786601929,1946758.0,6951.6,1544733.0,2876859.0,1079038,680153125,1009328.0,5995.2,18,999,14.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,18 - 24 Years,49.92803961446618,0.565,0.47,0.19924263843196388,0.15864633423539734,0.37876997116324623,1.8018018018018018,6.318460963319579e-06
2021-08-11,3840,2848795,1429811923,2876859.0,1859044,786601929,1946758.0,6951.6,1544733.0,2876859.0,1079038,680153125,1009328.0,5995.2,18,999,14.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,5 - 11 Years,32.75819842353261,0.007,0.004,0.19924263843196388,0.15864633423539734,0.37876997116324623,1.8018018018018018,6.318460963319579e-06
2021-08-11,3840,2848795,1429811923,2876859.0,1859044,786601929,1946758.0,6951.6,1544733.0,2876859.0,1079038,680153125,1009328.0,5995.2,18,999,14.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,<2 Years,15.747521468305589,0.0,0.0,0.19924263843196388,0.15864633423539734,0.37876997116324623,1.8018018018018018,6.318460963319579e-06
2021-08-12,3840,2918133,1432730056,2820032.0,1883329,788485258,1888748.0,6967.1,1614716.0,2820032.0,1127018,681280143,1008315.0,6003.9,10,1009,15.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2 - 4 Years,34.00012178935997,0.0,0.0,0.20367640001544016,0.16542651530062283,0.38621200610116124,0.9910802775024776,3.4268486049127988e-06
2021-08-12,3840,2918133,1432730056,2820032.0,1883329,788485258,1888748.0,6967.1,1614716.0,2820032.0,1127018,681280143,1008315.0,6003.9,10,1009,15.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,<2 Years,16.28998426052878,0.0,0.0,0.20367640001544016,0.16542651530062283,0.38621200610116124,0.9910802775024776,3.4268486049127988e-06
2021-08-12,3840,2918133,1432730056,2820032.0,1883329,788485258,1888748.0,6967.1,1614716.0,2820032.0,1127018,681280143,1008315.0,6003.9,10,1009,15.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,5 - 11 Years,34.511891242600434,0.007,0.004,0.20367640001544016,0.16542651530062283,0.38621200610116124,0.9910802775024776,3.4268486049127988e-06
2021-08-12,3840,2918133,1432730056,2820032.0,1883329,788485258,1888748.0,6967.1,1614716.0,2820032.0,1127018,681280143,1008315.0,6003.9,10,1009,15.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,12 - 17 Years,40.74588939036304,0.483,0.366,0.20367640001544016,0.16542651530062283,0.38621200610116124,0.9910802775024776,3.4268486049127988e-06
2021-08-12,3840,2918133,1432730056,2820032.0,1883329,788485258,1888748.0,6967.1,1614716.0,2820032.0,1127018,681280143,1008315.0,6003.9,10,1009,15.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,18 - 24 Years,50.821038400923854,0.567,0.472,0.20367640001544016,0.16542651530062283,0.38621200610116124,0.9910802775024776,3.4268486049127988e-06
2021-08-12,3840,2918133,1432730056,2820032.0,1883329,788485258,1888748.0,6967.1,1614716.0,2820032.0,1127018,681280143,1008315.0,6003.9,10,1009,15.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,25 - 49 Years,48.88274156993084,0.637,0.549,0.20367640001544016,0.16542651530062283,0.38621200610116124,0.9910802775024776,3.4268486049127988e-06
2021-08-12,3840,2918133,1432730056,2820032.0,1883329,788485258,1888748.0,6967.1,1614716.0,2820032.0,1127018,681280143,1008315.0,6003.9,10,1009,15.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,50 - 64 Years,33.19766188787184,0.785,0.703,0.20367640001544016,0.16542651530062283,0.38621200610116124,0.9910802775024776,3.4268486049127988e-06
2021-08-12,3840,2918133,1432730056,2820032.0,1883329,788485258,1888748.0,6967.1,1614716.0,2820032.0,1127018,681280143,1008315.0,6003.9,10,1009,15.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,65+ Years,24.061076472249947,0.905,0.829,0.20367640001544016,0.16542651530062283,0.38621200610116124,0.9910802775024776,3.4268486049127988e-06
2021-08-13,3840,3733503,1436463559,2858710.0,2312160,790797418,1878674.0,6987.0,1902880.0,2858710.0,1467331,682747474,1048585.0,6017.0,31317,32326,4481.0,0.1,0,0,0.0,0.0,0,0,0.0,0.0,25 - 49 Years,47.46167319191424,0.639,0.55,0.2599093430952814,0.2149156248654243,0.3930172280563321,96.87867351358041,0.008388100933627213
2021-08-13,3840,3733503,1436463559,2858710.0,2312160,790797418,1878674.0,6987.0,1902880.0,2858710.0,1467331,682747474,1048585.0,6017.0,31317,32326,4481.0,0.1,0,0,0.0,0.0,0,0,0.0,0.0,65+ Years,22.58859112805752,0.905,0.829,0.2599093430952814,0.2149156248654243,0.3930172280563321,96.87867351358041,0.008388100933627213
2021-08-13,3840,3733503,1436463559,2858710.0,2312160,790797418,1878674.0,6987.0,1902880.0,2858710.0,1467331,682747474,1048585.0,6017.0,31317,32326,4481.0,0.1,0,0,0.0,0.0,0,0,0.0,0.0,50 - 64 Years,31.68136085490919,0.786,0.704,0.2599093430952814,0.2149156248654243,0.3930172280563321,96.87867351358041,0.008388100933627213
2021-08-13,3840,3733503,1436463559,2858710.0,2312160,790797418,1878674.0,6987.0,1902880.0,2858710.0,1467331,682747474,1048585.0,6017.0,31317,32326,4481.0,0.1,0,0,0.0,0.0,0,0,0.0,0.0,18 - 24 Years,49.43875759012331,0.57,0.473,0.2599093430952814,0.2149156248654243,0.3930172280563321,96.87867351358041,0.008388100933627213
2021-08-13,3840,3733503,1436463559,2858710.0,2312160,790797418,1878674.0,6987.0,1902880.0,2858710.0,1467331,682747474,1048585.0,6017.0,31317,32326,4481.0,0.1,0,0,0.0,0.0,0,0,0.0,0.0,2 - 4 Years,34.98068956510327,0.0,0.0,0.2599093430952814,0.2149156248654243,0.3930172280563321,96.87867351358041,0.008388100933627213
2021-08-13,3840,3733503,1436463559,2858710.0,2312160,790797418,1878674.0,6987.0,1902880.0,2858710.0,1467331,682747474,1048585.0,6017.0,31317,32326,4481.0,0.1,0,0,0.0,0.0,0,0,0.0,0.0,5 - 11 Years,36.00393630716245,0.007,0.004,0.2599093430952814,0.2149156248654243,0.3930172280563321,96.87867351358041,0.008388100933627213
2021-08-13,3840,3733503,1436463559,2858710.0,2312160,790797418,1878674.0,6987.0,1902880.0,2858710.0,1467331,682747474,1048585.0,6017.0,31317,32326,4481.0,0.1,0,0,0.0,0.0,0,0,0.0,0.0,<2 Years,16.677634612049,0.0,0.0,0.2599093430952814,0.2149156248654243,0.3930172280563321,96.87867351358041,0.008388100933627213
2021-08-13,3840,3733503,1436463559,2858710.0,2312160,790797418,1878674.0,6987.0,1902880.0,2858710.0,1467331,682747474,1048585.0,6017.0,31317,32326,4481.0,0.1,0,0,0.0,0.0,0,0,0.0,0.0,12 - 17 Years,41.62759772676174,0.487,0.37,0.2599093430952814,0.2149156248654243,0.3930172280563321,96.87867351358041,0.008388100933627213
2021-08-14,3840,3231872,1439695431,2920785.0,1927004,792724422,1878844.0,7003.6,1256634.0,2920785.0,1267660,684015134,1094121.0,6027.4,76440,108766,15402.0,0.4,34,34,4.0,0.7000000000000001,0,0,0.0,0.0,65+ Years,22.973625432883143,0.906,0.829,0.22448303512050252,0.1853263088766688,0.39223706879480374,70.27931522718497,0.023651926808982534
2021-08-14,3840,3231872,1439695431,2920785.0,1927004,792724422,1878844.0,7003.6,1256634.0,2920785.0,1267660,684015134,1094121.0,6027.4,76440,108766,15402.0,0.4,34,34,4.0,0.7000000000000001,0,0,0.0,0.0,25 - 49 Years,48.0766361342394,0.641,0.551,0.22448303512050252,0.1853263088766688,0.39223706879480374,70.27931522718497,0.023651926808982534
2021-08-14,3840,3231872,1439695431,2920785.0,1927004,792724422,1878844.0,7003.6,1256634.0,2920785.0,1267660,684015134,1094121.0,6027.4,76440,108766,15402.0,0.4,34,34,4.0,0.7000000000000001,0,0,0.0,0.0,50 - 64 Years,32.121562637049415,0.787,0.705,0.22448303512050252,0.1853263088766688,0.39223706879480374,70.27931522718497,0.023651926808982534
2021-08-14,3840,3231872,1439695431,2920785.0,1927004,792724422,1878844.0,7003.6,1256634.0,2920785.0,1267660,684015134,1094121.0,6027.4,76440,108766,15402.0,0.4,34,34,4.0,0.7000000000000001,0,0,0.0,0.0,18 - 24 Years,49.91858488935811,0.571,0.474,0.22448303512050252,0.1853263088766688,0.39223706879480374,70.27931522718497,0.023651926808982534
2021-08-14,3840,3231872,1439695431,2920785.0,1927004,792724422,1878844.0,7003.6,1256634.0,2920785.0,1267660,684015134,1094121.0,6027.4,76440,108766,15402.0,0.4,34,34,4.0,0.7000000000000001,0,0,0.0,0.0,12 - 17 Years,42.92788910110103,0.49,0.372,0.22448303512050252,0.1853263088766688,0.39223706879480374,70.27931522718497,0.023651926808982534
2021-08-14,3840,3231872,1439695431,2920785.0,1927004,792724422,1878844.0,7003.6,1256634.0,2920785.0,1267660,684015134,1094121.0,6027.4,76440,108766,15402.0,0.4,34,34,4.0,0.7000000000000001,0,0,0.0,0.0,5 - 11 Years,37.23282700826754,0.007,0.004,0.22448303512050252,0.1853263088766688,0.39223706879480374,70.27931522718497,0.023651926808982534
2021-08-14,3840,3231872,1439695431,2920785.0,1927004,792724422,1878844.0,7003.6,1256634.0,2920785.0,1267660,684015134,1094121.0,6027.4,76440,108766,15402.0,0.4,34,34,4.0,0.7000000000000001,0,0,0.0,0.0,2 - 4 Years,35.82447524169397,0.0,0.0,0.22448303512050252,0.1853263088766688,0.39223706879480374,70.27931522718497,0.023651926808982534
2021-08-14,3840,3231872,1439695431,2920785.0,1927004,792724422,1878844.0,7003.6,1256634.0,2920785.0,1267660,684015134,1094121.0,6027.4,76440,108766,15402.0,0.4,34,34,4.0,0.7000000000000001,0,0,0.0,0.0,<2 Years,17.003359987288043,0.0,0.0,0.22448303512050252,0.1853263088766688,0.39223706879480374,70.27931522718497,0.023651926808982534
2021-08-15,3960,2127968,1441823399,2903793.0,1226473,793950895,1837994.0,7012.3,803586.0,2903793.0,864563,684879697,1105786.0,6033.6,70300,179066,25445.0,1.7000000000000002,108,142,19.0,4.4,0,0,0.0,0.0,25 - 49 Years,47.97716267056366,0.641,0.551,0.1475886715027573,0.12623574677232693,0.4062857148227793,39.259267532641594,0.03303621107084317
2021-08-15,3960,2127968,1441823399,2903793.0,1226473,793950895,1837994.0,7012.3,803586.0,2903793.0,864563,684879697,1105786.0,6033.6,70300,179066,25445.0,1.7000000000000002,108,142,19.0,4.4,0,0,0.0,0.0,50 - 64 Years,32.10090334763489,0.788,0.705,0.1475886715027573,0.12623574677232693,0.4062857148227793,39.259267532641594,0.03303621107084317
2021-08-15,3960,2127968,1441823399,2903793.0,1226473,793950895,1837994.0,7012.3,803586.0,2903793.0,864563,684879697,1105786.0,6033.6,70300,179066,25445.0,1.7000000000000002,108,142,19.0,4.4,0,0,0.0,0.0,65+ Years,22.99793782550082,0.906,0.83,0.1475886715027573,0.12623574677232693,0.4062857148227793,39.259267532641594,0.03303621107084317
2021-08-15,3960,2127968,1441823399,2903793.0,1226473,793950895,1837994.0,7012.3,803586.0,2903793.0,864563,684879697,1105786.0,6033.6,70300,179066,25445.0,1.7000000000000002,108,142,19.0,4.4,0,0,0.0,0.0,18 - 24 Years,49.56876006035935,0.572,0.475,0.1475886715027573,0.12623574677232693,0.4062857148227793,39.259267532641594,0.03303621107084317
2021-08-15,3960,2127968,1441823399,2903793.0,1226473,793950895,1837994.0,7012.3,803586.0,2903793.0,864563,684879697,1105786.0,6033.6,70300,179066,25445.0,1.7000000000000002,108,142,19.0,4.4,0,0,0.0,0.0,12 - 17 Years,43.5617597315431,0.492,0.373,0.1475886715027573,0.12623574677232693,0.4062857148227793,39.259267532641594,0.03303621107084317
2021-08-15,3960,2127968,1441823399,2903793.0,1226473,793950895,1837994.0,7012.3,803586.0,2903793.0,864563,684879697,1105786.0,6033.6,70300,179066,25445.0,1.7000000000000002,108,142,19.0,4.4,0,0,0.0,0.0,5 - 11 Years,37.92636932875227,0.007,0.004,0.1475886715027573,0.12623574677232693,0.4062857148227793,39.259267532641594,0.03303621107084317
2021-08-15,3960,2127968,1441823399,2903793.0,1226473,793950895,1837994.0,7012.3,803586.0,2903793.0,864563,684879697,1105786.0,6033.6,70300,179066,25445.0,1.7000000000000002,108,142,19.0,4.4,0,0,0.0,0.0,2 - 4 Years,36.09093387640682,0.0,0.0,0.1475886715027573,0.12623574677232693,0.4062857148227793,39.259267532641594,0.03303621107084317
2021-08-15,3960,2127968,1441823399,2903793.0,1226473,793950895,1837994.0,7012.3,803586.0,2903793.0,864563,684879697,1105786.0,6033.6,70300,179066,25445.0,1.7000000000000002,108,142,19.0,4.4,0,0,0.0,0.0,<2 Years,17.01946048112115,0.0,0.0,0.1475886715027573,0.12623574677232693,0.4062857148227793,39.259267532641594,0.03303621107084317
2021-08-16,3960,3458020,1445281419,3022141.0,1938714,795889609,1864823.0,7029.4,1747111.0,3022141.0,1362714,686242411,1167828.0,6046.5,167737,346803,49404.0,5.2,260,402,54.0,5.6000000000000005,0,0,0.0,0.0,2 - 4 Years,37.186967060525696,0.0,0.0,0.23926274527161828,0.1985761850559831,0.3940734871400397,48.366651960911526,0.04850665988050966
2021-08-16,3960,3458020,1445281419,3022141.0,1938714,795889609,1864823.0,7029.4,1747111.0,3022141.0,1362714,686242411,1167828.0,6046.5,167737,346803,49404.0,5.2,260,402,54.0,5.6000000000000005,0,0,0.0,0.0,50 - 64 Years,32.18830803361941,0.789,0.706,0.23926274527161828,0.1985761850559831,0.3940734871400397,48.366651960911526,0.04850665988050966
2021-08-16,3960,3458020,1445281419,3022141.0,1938714,795889609,1864823.0,7029.4,1747111.0,3022141.0,1362714,686242411,1167828.0,6046.5,167737,346803,49404.0,5.2,260,402,54.0,5.6000000000000005,0,0,0.0,0.0,25 - 49 Years,47.89052022547376,0.643,0.553,0.23926274527161828,0.1985761850559831,0.3940734871400397,48.366651960911526,0.04850665988050966
2021-08-16,3960,3458020,1445281419,3022141.0,1938714,795889609,1864823.0,7029.4,1747111.0,3022141.0,1362714,686242411,1167828.0,6046.5,167737,346803,49404.0,5.2,260,402,54.0,5.6000000000000005,0,0,0.0,0.0,18 - 24 Years,49.474685545534,0.574,0.476,0.23926274527161828,0.1985761850559831,0.3940734871400397,48.366651960911526,0.04850665988050966
2021-08-16,3960,3458020,1445281419,3022141.0,1938714,795889609,1864823.0,7029.4,1747111.0,3022141.0,1362714,686242411,1167828.0,6046.5,167737,346803,49404.0,5.2,260,402,54.0,5.6000000000000005,0,0,0.0,0.0,5 - 11 Years,39.88044113831497,0.007,0.004,0.23926274527161828,0.1985761850559831,0.3940734871400397,48.366651960911526,0.04850665988050966
2021-08-16,3960,3458020,1445281419,3022141.0,1938714,795889609,1864823.0,7029.4,1747111.0,3022141.0,1362714,686242411,1167828.0,6046.5,167737,346803,49404.0,5.2,260,402,54.0,5.6000000000000005,0,0,0.0,0.0,65+ Years,23.287572415815767,0.907,0.83,0.23926274527161828,0.1985761850559831,0.3940734871400397,48.366651960911526,0.04850665988050966
2021-08-16,3960,3458020,1445281419,3022141.0,1938714,795889609,1864823.0,7029.4,1747111.0,3022141.0,1362714,686242411,1167828.0,6046.5,167737,346803,49404.0,5.2,260,402,54.0,5.6000000000000005,0,0,0.0,0.0,<2 Years,17.325369863950208,0.0,0.0,0.23926274527161828,0.1985761850559831,0.3940734871400397,48.366651960911526,0.04850665988050966
2021-08-16,3960,3458020,1445281419,3022141.0,1938714,795889609,1864823.0,7029.4,1747111.0,3022141.0,1362714,686242411,1167828.0,6046.5,167737,346803,49404.0,5.2,260,402,54.0,5.6000000000000005,0,0,0.0,0.0,12 - 17 Years,45.497063845568505,0.495,0.376,0.23926274527161828,0.1985761850559831,0.3940734871400397,48.366651960911526,0.04850665988050966
2021-08-17,3960,3056161,1448337580,3053494.0,1647277,797536886,1827715.0,7045.8,1856108.0,3053494.0,1144307,687386718,1187495.0,6058.6,206771,553574,78941.0,7.800000000000001,356,758,103.0,6.9,0,0,0.0,0.0,65+ Years,23.53333899336404,0.908,0.831,0.21101164826504054,0.1664720847864855,0.37442628186145954,37.352007139063616,0.06765710314345351
2021-08-17,3960,3056161,1448337580,3053494.0,1647277,797536886,1827715.0,7045.8,1856108.0,3053494.0,1144307,687386718,1187495.0,6058.6,206771,553574,78941.0,7.800000000000001,356,758,103.0,6.9,0,0,0.0,0.0,50 - 64 Years,32.453700443790595,0.79,0.707,0.21101164826504054,0.1664720847864855,0.37442628186145954,37.352007139063616,0.06765710314345351
2021-08-17,3960,3056161,1448337580,3053494.0,1647277,797536886,1827715.0,7045.8,1856108.0,3053494.0,1144307,687386718,1187495.0,6058.6,206771,553574,78941.0,7.800000000000001,356,758,103.0,6.9,0,0,0.0,0.0,18 - 24 Years,49.55883259899587,0.577,0.478,0.21101164826504054,0.1664720847864855,0.37442628186145954,37.352007139063616,0.06765710314345351
2021-08-17,3960,3056161,1448337580,3053494.0,1647277,797536886,1827715.0,7045.8,1856108.0,3053494.0,1144307,687386718,1187495.0,6058.6,206771,553574,78941.0,7.800000000000001,356,758,103.0,6.9,0,0,0.0,0.0,<2 Years,17.55325377666497,0.0,0.0,0.21101164826504054,0.1664720847864855,0.37442628186145954,37.352007139063616,0.06765710314345351
2021-08-17,3960,3056161,1448337580,3053494.0,1647277,797536886,1827715.0,7045.8,1856108.0,3053494.0,1144307,687386718,1187495.0,6058.6,206771,553574,78941.0,7.800000000000001,356,758,103.0,6.9,0,0,0.0,0.0,2 - 4 Years,38.05917499148576,0.0,0.0,0.21101164826504054,0.1664720847864855,0.37442628186145954,37.352007139063616,0.06765710314345351
2021-08-17,3960,3056161,1448337580,3053494.0,1647277,797536886,1827715.0,7045.8,1856108.0,3053494.0,1144307,687386718,1187495.0,6058.6,206771,553574,78941.0,7.800000000000001,356,758,103.0,6.9,0,0,0.0,0.0,5 - 11 Years,41.69138509752421,0.007,0.004,0.21101164826504054,0.1664720847864855,0.37442628186145954,37.352007139063616,0.06765710314345351
2021-08-17,3960,3056161,1448337580,3053494.0,1647277,797536886,1827715.0,7045.8,1856108.0,3053494.0,1144307,687386718,1187495.0,6058.6,206771,553574,78941.0,7.800000000000001,356,758,103.0,6.9,0,0,0.0,0.0,12 - 17 Years,47.44607327052238,0.498,0.379,0.21101164826504054,0.1664720847864855,0.37442628186145954,37.352007139063616,0.06765710314345351
2021-08-17,3960,3056161,1448337580,3053494.0,1647277,797536886,1827715.0,7045.8,1856108.0,3053494.0,1144307,687386718,1187495.0,6058.6,206771,553574,78941.0,7.800000000000001,356,758,103.0,6.9,0,0,0.0,0.0,25 - 49 Years,48.056000681668365,0.645,0.554,0.21101164826504054,0.1664720847864855,0.37442628186145954,37.352007139063616,0.06765710314345351
2021-08-18,3960,3318639,1451656219,3120609.0,1763100,799299986,1814005.0,7061.3,1914372.0,3120609.0,1335020,688721738,1224068.0,6070.8,242514,796088,113583.0,11.5,738,1496,210.0,8.7,0,0,0.0,0.0,2 - 4 Years,39.38969177415193,0.0,0.0,0.22861053165095144,0.19384025889422413,0.40227936813856524,30.46321512194632,0.07307634244037993
2021-08-18,3960,3318639,1451656219,3120609.0,1763100,799299986,1814005.0,7061.3,1914372.0,3120609.0,1335020,688721738,1224068.0,6070.8,242514,796088,113583.0,11.5,738,1496,210.0,8.7,0,0,0.0,0.0,5 - 11 Years,43.41745675248875,0.007,0.004,0.22861053165095144,0.19384025889422413,0.40227936813856524,30.46321512194632,0.07307634244037993
2021-08-18,3960,3318639,1451656219,3120609.0,1763100,799299986,1814005.0,7061.3,1914372.0,3120609.0,1335020,688721738,1224068.0,6070.8,242514,796088,113583.0,11.5,738,1496,210.0,8.7,0,0,0.0,0.0,12 - 17 Years,49.41392749800291,0.501,0.382,0.22861053165095144,0.19384025889422413,0.40227936813856524,30.46321512194632,0.07307634244037993
